claim_id,true_label,seed,input_file
183618,Refuted,42,shared_task_dev.jsonl
140967,Refuted,42,shared_task_dev.jsonl
26446,Supported,42,shared_task_dev.jsonl
104553,Refuted,42,shared_task_dev.jsonl
216362,Refuted,42,shared_task_dev.jsonl
12649,Refuted,42,shared_task_dev.jsonl
2270,Supported,42,shared_task_dev.jsonl
174033,Refuted,42,shared_task_dev.jsonl
108376,Supported,42,shared_task_dev.jsonl
75210,Refuted,42,shared_task_dev.jsonl
39499,Supported,42,shared_task_dev.jsonl
133282,Supported,42,shared_task_dev.jsonl
219149,Refuted,42,shared_task_dev.jsonl
204457,Refuted,42,shared_task_dev.jsonl
171509,Refuted,42,shared_task_dev.jsonl
202729,Refuted,42,shared_task_dev.jsonl
154399,Refuted,42,shared_task_dev.jsonl
74649,Refuted,42,shared_task_dev.jsonl
76324,Refuted,42,shared_task_dev.jsonl
218105,Refuted,42,shared_task_dev.jsonl
30178,Refuted,42,shared_task_dev.jsonl
82886,Refuted,42,shared_task_dev.jsonl
37537,Refuted,42,shared_task_dev.jsonl
138161,Supported,42,shared_task_dev.jsonl
200042,Refuted,42,shared_task_dev.jsonl
23572,Refuted,42,shared_task_dev.jsonl
139118,Supported,42,shared_task_dev.jsonl
184095,Supported,42,shared_task_dev.jsonl
224381,Supported,42,shared_task_dev.jsonl
66218,Refuted,42,shared_task_dev.jsonl
28908,Supported,42,shared_task_dev.jsonl
181183,Supported,42,shared_task_dev.jsonl
140869,Supported,42,shared_task_dev.jsonl
149842,Refuted,42,shared_task_dev.jsonl
21032,Supported,42,shared_task_dev.jsonl
172717,Refuted,42,shared_task_dev.jsonl
212243,Supported,42,shared_task_dev.jsonl
124479,Supported,42,shared_task_dev.jsonl
37100,Refuted,42,shared_task_dev.jsonl
55956,Supported,42,shared_task_dev.jsonl
55032,Supported,42,shared_task_dev.jsonl
198066,Supported,42,shared_task_dev.jsonl
112990,Supported,42,shared_task_dev.jsonl
105049,Refuted,42,shared_task_dev.jsonl
182685,Refuted,42,shared_task_dev.jsonl
167174,Refuted,42,shared_task_dev.jsonl
215227,Refuted,42,shared_task_dev.jsonl
122767,Refuted,42,shared_task_dev.jsonl
194172,Refuted,42,shared_task_dev.jsonl
194247,Supported,42,shared_task_dev.jsonl
175880,Refuted,42,shared_task_dev.jsonl
129462,Refuted,42,shared_task_dev.jsonl
203008,Refuted,42,shared_task_dev.jsonl
220461,Supported,42,shared_task_dev.jsonl
2374,Refuted,42,shared_task_dev.jsonl
140292,Supported,42,shared_task_dev.jsonl
51154,Supported,42,shared_task_dev.jsonl
72627,Supported,42,shared_task_dev.jsonl
157783,Refuted,42,shared_task_dev.jsonl
4986,Supported,42,shared_task_dev.jsonl
206716,Supported,42,shared_task_dev.jsonl
132858,Refuted,42,shared_task_dev.jsonl
175465,Refuted,42,shared_task_dev.jsonl
63829,Refuted,42,shared_task_dev.jsonl
225723,Supported,42,shared_task_dev.jsonl
140010,Refuted,42,shared_task_dev.jsonl
77622,Refuted,42,shared_task_dev.jsonl
225823,Refuted,42,shared_task_dev.jsonl
214238,Supported,42,shared_task_dev.jsonl
85649,Supported,42,shared_task_dev.jsonl
84043,Refuted,42,shared_task_dev.jsonl
95739,Supported,42,shared_task_dev.jsonl
92352,Refuted,42,shared_task_dev.jsonl
24094,Supported,42,shared_task_dev.jsonl
174036,Supported,42,shared_task_dev.jsonl
57383,Refuted,42,shared_task_dev.jsonl
14610,Supported,42,shared_task_dev.jsonl
158903,Supported,42,shared_task_dev.jsonl
189716,Supported,42,shared_task_dev.jsonl
157752,Refuted,42,shared_task_dev.jsonl
66539,Supported,42,shared_task_dev.jsonl
115832,Supported,42,shared_task_dev.jsonl
154952,Refuted,42,shared_task_dev.jsonl
193910,Supported,42,shared_task_dev.jsonl
8781,Supported,42,shared_task_dev.jsonl
166918,Refuted,42,shared_task_dev.jsonl
226115,Refuted,42,shared_task_dev.jsonl
226858,Supported,42,shared_task_dev.jsonl
20424,Supported,42,shared_task_dev.jsonl
68539,Refuted,42,shared_task_dev.jsonl
7640,Supported,42,shared_task_dev.jsonl
15483,Refuted,42,shared_task_dev.jsonl
10721,Supported,42,shared_task_dev.jsonl
201793,Supported,42,shared_task_dev.jsonl
227093,Supported,42,shared_task_dev.jsonl
177533,Refuted,42,shared_task_dev.jsonl
76867,Supported,42,shared_task_dev.jsonl
7624,Supported,42,shared_task_dev.jsonl
99551,Refuted,42,shared_task_dev.jsonl
215484,Refuted,42,shared_task_dev.jsonl
31105,Refuted,42,shared_task_dev.jsonl
174578,Refuted,42,shared_task_dev.jsonl
108481,Refuted,42,shared_task_dev.jsonl
184102,Refuted,42,shared_task_dev.jsonl
175486,Refuted,42,shared_task_dev.jsonl
207526,Supported,42,shared_task_dev.jsonl
53188,Refuted,42,shared_task_dev.jsonl
227116,Supported,42,shared_task_dev.jsonl
116604,Refuted,42,shared_task_dev.jsonl
77873,Refuted,42,shared_task_dev.jsonl
29861,Supported,42,shared_task_dev.jsonl
72177,Refuted,42,shared_task_dev.jsonl
194025,Supported,42,shared_task_dev.jsonl
145849,Refuted,42,shared_task_dev.jsonl
201797,Supported,42,shared_task_dev.jsonl
188641,Refuted,42,shared_task_dev.jsonl
117840,Supported,42,shared_task_dev.jsonl
143788,Refuted,42,shared_task_dev.jsonl
182447,Supported,42,shared_task_dev.jsonl
222643,Supported,42,shared_task_dev.jsonl
5950,Supported,42,shared_task_dev.jsonl
172308,Supported,42,shared_task_dev.jsonl
139116,Refuted,42,shared_task_dev.jsonl
162650,Supported,42,shared_task_dev.jsonl
166866,Refuted,42,shared_task_dev.jsonl
38313,Supported,42,shared_task_dev.jsonl
2616,Supported,42,shared_task_dev.jsonl
149649,Supported,42,shared_task_dev.jsonl
52103,Refuted,42,shared_task_dev.jsonl
11405,Supported,42,shared_task_dev.jsonl
184052,Supported,42,shared_task_dev.jsonl
161007,Refuted,42,shared_task_dev.jsonl
215851,Supported,42,shared_task_dev.jsonl
38861,Refuted,42,shared_task_dev.jsonl
120026,Refuted,42,shared_task_dev.jsonl
59149,Refuted,42,shared_task_dev.jsonl
107547,Supported,42,shared_task_dev.jsonl
49169,Supported,42,shared_task_dev.jsonl
74211,Supported,42,shared_task_dev.jsonl
122375,Supported,42,shared_task_dev.jsonl
35708,Refuted,42,shared_task_dev.jsonl
41316,Supported,42,shared_task_dev.jsonl
186592,Refuted,42,shared_task_dev.jsonl
39454,Supported,42,shared_task_dev.jsonl
42390,Refuted,42,shared_task_dev.jsonl
192825,Refuted,42,shared_task_dev.jsonl
124993,Refuted,42,shared_task_dev.jsonl
152219,Refuted,42,shared_task_dev.jsonl
149622,Refuted,42,shared_task_dev.jsonl
132766,Refuted,42,shared_task_dev.jsonl
164399,Supported,42,shared_task_dev.jsonl
61612,Refuted,42,shared_task_dev.jsonl
25717,Refuted,42,shared_task_dev.jsonl
62359,Refuted,42,shared_task_dev.jsonl
223675,Supported,42,shared_task_dev.jsonl
185783,Supported,42,shared_task_dev.jsonl
146910,Supported,42,shared_task_dev.jsonl
15284,Supported,42,shared_task_dev.jsonl
188636,Refuted,42,shared_task_dev.jsonl
35619,Refuted,42,shared_task_dev.jsonl
185303,Supported,42,shared_task_dev.jsonl
172481,Refuted,42,shared_task_dev.jsonl
28754,Refuted,42,shared_task_dev.jsonl
22805,Supported,42,shared_task_dev.jsonl
22419,Supported,42,shared_task_dev.jsonl
135338,Refuted,42,shared_task_dev.jsonl
136604,Supported,42,shared_task_dev.jsonl
97458,Refuted,42,shared_task_dev.jsonl
220239,Refuted,42,shared_task_dev.jsonl
136205,Refuted,42,shared_task_dev.jsonl
89707,Supported,42,shared_task_dev.jsonl
44710,Supported,42,shared_task_dev.jsonl
225253,Supported,42,shared_task_dev.jsonl
194799,Supported,42,shared_task_dev.jsonl
94168,Supported,42,shared_task_dev.jsonl
49021,Refuted,42,shared_task_dev.jsonl
73439,Supported,42,shared_task_dev.jsonl
116159,Refuted,42,shared_task_dev.jsonl
89681,Refuted,42,shared_task_dev.jsonl
18542,Supported,42,shared_task_dev.jsonl
188581,Refuted,42,shared_task_dev.jsonl
79644,Refuted,42,shared_task_dev.jsonl
21274,Supported,42,shared_task_dev.jsonl
221251,Supported,42,shared_task_dev.jsonl
166654,Supported,42,shared_task_dev.jsonl
3483,Refuted,42,shared_task_dev.jsonl
24240,Supported,42,shared_task_dev.jsonl
30479,Refuted,42,shared_task_dev.jsonl
6942,Supported,42,shared_task_dev.jsonl
154809,Refuted,42,shared_task_dev.jsonl
1219,Supported,42,shared_task_dev.jsonl
17807,Supported,42,shared_task_dev.jsonl
136947,Supported,42,shared_task_dev.jsonl
187212,Supported,42,shared_task_dev.jsonl
109564,Supported,42,shared_task_dev.jsonl
208906,Supported,42,shared_task_dev.jsonl
106926,Refuted,42,shared_task_dev.jsonl
106176,Refuted,42,shared_task_dev.jsonl
203058,Supported,42,shared_task_dev.jsonl
78682,Refuted,42,shared_task_dev.jsonl
179352,Supported,42,shared_task_dev.jsonl
88377,Refuted,42,shared_task_dev.jsonl
77911,Supported,42,shared_task_dev.jsonl
16056,Supported,42,shared_task_dev.jsonl
2984,Refuted,42,shared_task_dev.jsonl
78302,Refuted,42,shared_task_dev.jsonl
5514,Refuted,42,shared_task_dev.jsonl
195912,Refuted,42,shared_task_dev.jsonl
180721,Refuted,42,shared_task_dev.jsonl
202049,Supported,42,shared_task_dev.jsonl
70932,Refuted,42,shared_task_dev.jsonl
81613,Refuted,42,shared_task_dev.jsonl
150311,Refuted,42,shared_task_dev.jsonl
4658,Supported,42,shared_task_dev.jsonl
131174,Refuted,42,shared_task_dev.jsonl
64752,Refuted,42,shared_task_dev.jsonl
83048,Refuted,42,shared_task_dev.jsonl
55208,Refuted,42,shared_task_dev.jsonl
144170,Supported,42,shared_task_dev.jsonl
1544,Supported,42,shared_task_dev.jsonl
115175,Refuted,42,shared_task_dev.jsonl
64910,Refuted,42,shared_task_dev.jsonl
193854,Supported,42,shared_task_dev.jsonl
197661,Refuted,42,shared_task_dev.jsonl
228318,Refuted,42,shared_task_dev.jsonl
159710,Supported,42,shared_task_dev.jsonl
76562,Refuted,42,shared_task_dev.jsonl
88217,Refuted,42,shared_task_dev.jsonl
194354,Supported,42,shared_task_dev.jsonl
117658,Refuted,42,shared_task_dev.jsonl
57351,Supported,42,shared_task_dev.jsonl
154633,Supported,42,shared_task_dev.jsonl
5111,Supported,42,shared_task_dev.jsonl
50810,Refuted,42,shared_task_dev.jsonl
175725,Supported,42,shared_task_dev.jsonl
34073,Refuted,42,shared_task_dev.jsonl
215500,Refuted,42,shared_task_dev.jsonl
78683,Supported,42,shared_task_dev.jsonl
129736,Refuted,42,shared_task_dev.jsonl
181837,Supported,42,shared_task_dev.jsonl
18030,Supported,42,shared_task_dev.jsonl
82450,Refuted,42,shared_task_dev.jsonl
30968,Refuted,42,shared_task_dev.jsonl
23148,Refuted,42,shared_task_dev.jsonl
172461,Supported,42,shared_task_dev.jsonl
86474,Supported,42,shared_task_dev.jsonl
79731,Supported,42,shared_task_dev.jsonl
1709,Supported,42,shared_task_dev.jsonl
78883,Supported,42,shared_task_dev.jsonl
37773,Supported,42,shared_task_dev.jsonl
89171,Refuted,42,shared_task_dev.jsonl
113080,Refuted,42,shared_task_dev.jsonl
56959,Supported,42,shared_task_dev.jsonl
14900,Supported,42,shared_task_dev.jsonl
70163,Supported,42,shared_task_dev.jsonl
156316,Refuted,42,shared_task_dev.jsonl
10496,Supported,42,shared_task_dev.jsonl
134349,Supported,42,shared_task_dev.jsonl
216401,Supported,42,shared_task_dev.jsonl
42209,Supported,42,shared_task_dev.jsonl
161862,Refuted,42,shared_task_dev.jsonl
49838,Supported,42,shared_task_dev.jsonl
71947,Supported,42,shared_task_dev.jsonl
142735,Refuted,42,shared_task_dev.jsonl
196986,Supported,42,shared_task_dev.jsonl
30609,Supported,42,shared_task_dev.jsonl
212052,Refuted,42,shared_task_dev.jsonl
111938,Supported,42,shared_task_dev.jsonl
175638,Supported,42,shared_task_dev.jsonl
182914,Refuted,42,shared_task_dev.jsonl
13869,Refuted,42,shared_task_dev.jsonl
217014,Supported,42,shared_task_dev.jsonl
166633,Refuted,42,shared_task_dev.jsonl
148844,Supported,42,shared_task_dev.jsonl
92796,Supported,42,shared_task_dev.jsonl
22043,Refuted,42,shared_task_dev.jsonl
6539,Supported,42,shared_task_dev.jsonl
216581,Refuted,42,shared_task_dev.jsonl
104423,Supported,42,shared_task_dev.jsonl
146011,Supported,42,shared_task_dev.jsonl
47725,Supported,42,shared_task_dev.jsonl
168924,Refuted,42,shared_task_dev.jsonl
144897,Refuted,42,shared_task_dev.jsonl
197373,Refuted,42,shared_task_dev.jsonl
10468,Supported,42,shared_task_dev.jsonl
108920,Refuted,42,shared_task_dev.jsonl
7762,Supported,42,shared_task_dev.jsonl
20641,Refuted,42,shared_task_dev.jsonl
178880,Supported,42,shared_task_dev.jsonl
58708,Supported,42,shared_task_dev.jsonl
139661,Supported,42,shared_task_dev.jsonl
207676,Supported,42,shared_task_dev.jsonl
213953,Supported,42,shared_task_dev.jsonl
12747,Supported,42,shared_task_dev.jsonl
207678,Refuted,42,shared_task_dev.jsonl
94055,Refuted,42,shared_task_dev.jsonl
178348,Supported,42,shared_task_dev.jsonl
152641,Refuted,42,shared_task_dev.jsonl
128115,Refuted,42,shared_task_dev.jsonl
44617,Supported,42,shared_task_dev.jsonl
61870,Refuted,42,shared_task_dev.jsonl
23961,Supported,42,shared_task_dev.jsonl
146231,Refuted,42,shared_task_dev.jsonl
34747,Refuted,42,shared_task_dev.jsonl
93594,Supported,42,shared_task_dev.jsonl
6275,Refuted,42,shared_task_dev.jsonl
185389,Supported,42,shared_task_dev.jsonl
93137,Supported,42,shared_task_dev.jsonl
175476,Refuted,42,shared_task_dev.jsonl
218479,Supported,42,shared_task_dev.jsonl
64498,Refuted,42,shared_task_dev.jsonl
8925,Supported,42,shared_task_dev.jsonl
193873,Supported,42,shared_task_dev.jsonl
163963,Supported,42,shared_task_dev.jsonl
147600,Supported,42,shared_task_dev.jsonl
2416,Supported,42,shared_task_dev.jsonl
43900,Refuted,42,shared_task_dev.jsonl
216363,Supported,42,shared_task_dev.jsonl
127402,Supported,42,shared_task_dev.jsonl
197381,Refuted,42,shared_task_dev.jsonl
27148,Supported,42,shared_task_dev.jsonl
182923,Refuted,42,shared_task_dev.jsonl
211290,Refuted,42,shared_task_dev.jsonl
150357,Refuted,42,shared_task_dev.jsonl
66938,Refuted,42,shared_task_dev.jsonl
84795,Supported,42,shared_task_dev.jsonl
37250,Supported,42,shared_task_dev.jsonl
151118,Refuted,42,shared_task_dev.jsonl
97418,Refuted,42,shared_task_dev.jsonl
28803,Refuted,42,shared_task_dev.jsonl
69612,Refuted,42,shared_task_dev.jsonl
28227,Supported,42,shared_task_dev.jsonl
61837,Supported,42,shared_task_dev.jsonl
140612,Supported,42,shared_task_dev.jsonl
181127,Refuted,42,shared_task_dev.jsonl
5397,Supported,42,shared_task_dev.jsonl
135930,Refuted,42,shared_task_dev.jsonl
184076,Supported,42,shared_task_dev.jsonl
68973,Supported,42,shared_task_dev.jsonl
69759,Supported,42,shared_task_dev.jsonl
156098,Refuted,42,shared_task_dev.jsonl
159708,Refuted,42,shared_task_dev.jsonl
174027,Refuted,42,shared_task_dev.jsonl
164995,Supported,42,shared_task_dev.jsonl
53214,Supported,42,shared_task_dev.jsonl
125533,Supported,42,shared_task_dev.jsonl
159714,Supported,42,shared_task_dev.jsonl
110772,Refuted,42,shared_task_dev.jsonl
133783,Supported,42,shared_task_dev.jsonl
163988,Refuted,42,shared_task_dev.jsonl
216798,Refuted,42,shared_task_dev.jsonl
59689,Refuted,42,shared_task_dev.jsonl
89814,Supported,42,shared_task_dev.jsonl
29143,Refuted,42,shared_task_dev.jsonl
153581,Refuted,42,shared_task_dev.jsonl
2594,Supported,42,shared_task_dev.jsonl
8290,Supported,42,shared_task_dev.jsonl
420,Refuted,42,shared_task_dev.jsonl
63107,Refuted,42,shared_task_dev.jsonl
116715,Supported,42,shared_task_dev.jsonl
184059,Supported,42,shared_task_dev.jsonl
95652,Supported,42,shared_task_dev.jsonl
181986,Refuted,42,shared_task_dev.jsonl
151747,Refuted,42,shared_task_dev.jsonl
174029,Refuted,42,shared_task_dev.jsonl
205108,Supported,42,shared_task_dev.jsonl
214787,Supported,42,shared_task_dev.jsonl
162040,Supported,42,shared_task_dev.jsonl
172278,Supported,42,shared_task_dev.jsonl
11315,Refuted,42,shared_task_dev.jsonl
7625,Refuted,42,shared_task_dev.jsonl
103014,Refuted,42,shared_task_dev.jsonl
80573,Supported,42,shared_task_dev.jsonl
171496,Refuted,42,shared_task_dev.jsonl
226441,Supported,42,shared_task_dev.jsonl
135468,Supported,42,shared_task_dev.jsonl
28278,Refuted,42,shared_task_dev.jsonl
159321,Supported,42,shared_task_dev.jsonl
133523,Refuted,42,shared_task_dev.jsonl
138887,Refuted,42,shared_task_dev.jsonl
26886,Supported,42,shared_task_dev.jsonl
78578,Supported,42,shared_task_dev.jsonl
14800,Supported,42,shared_task_dev.jsonl
124244,Supported,42,shared_task_dev.jsonl
73080,Refuted,42,shared_task_dev.jsonl
174018,Supported,42,shared_task_dev.jsonl
24910,Refuted,42,shared_task_dev.jsonl
12967,Refuted,42,shared_task_dev.jsonl
25781,Refuted,42,shared_task_dev.jsonl
14431,Refuted,42,shared_task_dev.jsonl
115128,Refuted,42,shared_task_dev.jsonl
43526,Supported,42,shared_task_dev.jsonl
185412,Refuted,42,shared_task_dev.jsonl
49650,Refuted,42,shared_task_dev.jsonl
174891,Refuted,42,shared_task_dev.jsonl
148164,Supported,42,shared_task_dev.jsonl
42274,Supported,42,shared_task_dev.jsonl
21854,Supported,42,shared_task_dev.jsonl
134086,Supported,42,shared_task_dev.jsonl
36496,Refuted,42,shared_task_dev.jsonl
145491,Refuted,42,shared_task_dev.jsonl
108548,Refuted,42,shared_task_dev.jsonl
71376,Refuted,42,shared_task_dev.jsonl
23496,Supported,42,shared_task_dev.jsonl
8065,Supported,42,shared_task_dev.jsonl
203621,Refuted,42,shared_task_dev.jsonl
13236,Refuted,42,shared_task_dev.jsonl
165916,Refuted,42,shared_task_dev.jsonl
88107,Supported,42,shared_task_dev.jsonl
142728,Refuted,42,shared_task_dev.jsonl
217381,Supported,42,shared_task_dev.jsonl
43563,Refuted,42,shared_task_dev.jsonl
11184,Supported,42,shared_task_dev.jsonl
93740,Refuted,42,shared_task_dev.jsonl
219153,Refuted,42,shared_task_dev.jsonl
69108,Supported,42,shared_task_dev.jsonl
222730,Supported,42,shared_task_dev.jsonl
201813,Supported,42,shared_task_dev.jsonl
88040,Refuted,42,shared_task_dev.jsonl
102990,Supported,42,shared_task_dev.jsonl
5832,Supported,42,shared_task_dev.jsonl
193532,Refuted,42,shared_task_dev.jsonl
171086,Refuted,42,shared_task_dev.jsonl
75520,Supported,42,shared_task_dev.jsonl
90336,Supported,42,shared_task_dev.jsonl
201388,Refuted,42,shared_task_dev.jsonl
61563,Supported,42,shared_task_dev.jsonl
82751,Supported,42,shared_task_dev.jsonl
209846,Refuted,42,shared_task_dev.jsonl
7178,Supported,42,shared_task_dev.jsonl
93250,Refuted,42,shared_task_dev.jsonl
120126,Supported,42,shared_task_dev.jsonl
181642,Supported,42,shared_task_dev.jsonl
158265,Refuted,42,shared_task_dev.jsonl
130289,Supported,42,shared_task_dev.jsonl
125763,Refuted,42,shared_task_dev.jsonl
90611,Refuted,42,shared_task_dev.jsonl
15482,Supported,42,shared_task_dev.jsonl
222174,Refuted,42,shared_task_dev.jsonl
197641,Refuted,42,shared_task_dev.jsonl
94746,Supported,42,shared_task_dev.jsonl
57374,Supported,42,shared_task_dev.jsonl
208156,Supported,42,shared_task_dev.jsonl
165118,Supported,42,shared_task_dev.jsonl
202436,Supported,42,shared_task_dev.jsonl
2106,Supported,42,shared_task_dev.jsonl
41518,Refuted,42,shared_task_dev.jsonl
75277,Refuted,42,shared_task_dev.jsonl
39171,Supported,42,shared_task_dev.jsonl
87008,Refuted,42,shared_task_dev.jsonl
106023,Supported,42,shared_task_dev.jsonl
50910,Refuted,42,shared_task_dev.jsonl
14407,Supported,42,shared_task_dev.jsonl
154144,Refuted,42,shared_task_dev.jsonl
125304,Refuted,42,shared_task_dev.jsonl
7811,Refuted,42,shared_task_dev.jsonl
85646,Refuted,42,shared_task_dev.jsonl
9515,Supported,42,shared_task_dev.jsonl
173135,Supported,42,shared_task_dev.jsonl
119549,Supported,42,shared_task_dev.jsonl
60044,Refuted,42,shared_task_dev.jsonl
76010,Refuted,42,shared_task_dev.jsonl
137577,Refuted,42,shared_task_dev.jsonl
91090,Refuted,42,shared_task_dev.jsonl
131530,Supported,42,shared_task_dev.jsonl
38574,Supported,42,shared_task_dev.jsonl
8464,Refuted,42,shared_task_dev.jsonl
52864,Refuted,42,shared_task_dev.jsonl
185388,Supported,42,shared_task_dev.jsonl
194260,Refuted,42,shared_task_dev.jsonl
80639,Refuted,42,shared_task_dev.jsonl
66201,Supported,42,shared_task_dev.jsonl
25396,Supported,42,shared_task_dev.jsonl
65720,Refuted,42,shared_task_dev.jsonl
130226,Refuted,42,shared_task_dev.jsonl
369,Refuted,42,shared_task_dev.jsonl
131416,Supported,42,shared_task_dev.jsonl
122000,Supported,42,shared_task_dev.jsonl
108202,Refuted,42,shared_task_dev.jsonl
184083,Supported,42,shared_task_dev.jsonl
134744,Supported,42,shared_task_dev.jsonl
95680,Supported,42,shared_task_dev.jsonl
63746,Refuted,42,shared_task_dev.jsonl
98108,Supported,42,shared_task_dev.jsonl
124662,Refuted,42,shared_task_dev.jsonl
184296,Refuted,42,shared_task_dev.jsonl
139873,Supported,42,shared_task_dev.jsonl
194349,Supported,42,shared_task_dev.jsonl
87383,Supported,42,shared_task_dev.jsonl
11352,Refuted,42,shared_task_dev.jsonl
147059,Refuted,42,shared_task_dev.jsonl
10277,Supported,42,shared_task_dev.jsonl
97930,Refuted,42,shared_task_dev.jsonl
140762,Supported,42,shared_task_dev.jsonl
83955,Refuted,42,shared_task_dev.jsonl
56381,Refuted,42,shared_task_dev.jsonl
9913,Refuted,42,shared_task_dev.jsonl
154307,Refuted,42,shared_task_dev.jsonl
177963,Supported,42,shared_task_dev.jsonl
25004,Supported,42,shared_task_dev.jsonl
93273,Supported,42,shared_task_dev.jsonl
172508,Supported,42,shared_task_dev.jsonl
106836,Supported,42,shared_task_dev.jsonl
177172,Refuted,42,shared_task_dev.jsonl
92127,Supported,42,shared_task_dev.jsonl
224557,Supported,42,shared_task_dev.jsonl
42213,Supported,42,shared_task_dev.jsonl
66519,Refuted,42,shared_task_dev.jsonl
109293,Refuted,42,shared_task_dev.jsonl
14226,Refuted,42,shared_task_dev.jsonl
4742,Supported,42,shared_task_dev.jsonl
13875,Supported,42,shared_task_dev.jsonl
128768,Supported,42,shared_task_dev.jsonl
68377,Supported,42,shared_task_dev.jsonl
9824,Supported,42,shared_task_dev.jsonl
162042,Refuted,42,shared_task_dev.jsonl
36370,Supported,42,shared_task_dev.jsonl
60612,Supported,42,shared_task_dev.jsonl
179762,Supported,42,shared_task_dev.jsonl
202922,Supported,42,shared_task_dev.jsonl
119081,Refuted,42,shared_task_dev.jsonl
93624,Supported,42,shared_task_dev.jsonl
53793,Supported,42,shared_task_dev.jsonl
220284,Supported,42,shared_task_dev.jsonl
39605,Supported,42,shared_task_dev.jsonl
170419,Refuted,42,shared_task_dev.jsonl
171525,Supported,42,shared_task_dev.jsonl
60854,Supported,42,shared_task_dev.jsonl
209856,Refuted,42,shared_task_dev.jsonl
10378,Supported,42,shared_task_dev.jsonl
87691,Refuted,42,shared_task_dev.jsonl
140492,Refuted,42,shared_task_dev.jsonl
128538,Refuted,42,shared_task_dev.jsonl
68546,Refuted,42,shared_task_dev.jsonl
62004,Refuted,42,shared_task_dev.jsonl
16865,Supported,42,shared_task_dev.jsonl
202764,Refuted,42,shared_task_dev.jsonl
34524,Supported,42,shared_task_dev.jsonl
70005,Supported,42,shared_task_dev.jsonl
51936,Refuted,42,shared_task_dev.jsonl
89304,Refuted,42,shared_task_dev.jsonl
130415,Refuted,42,shared_task_dev.jsonl
193860,Supported,42,shared_task_dev.jsonl
97871,Refuted,42,shared_task_dev.jsonl
54789,Refuted,42,shared_task_dev.jsonl
194914,Refuted,42,shared_task_dev.jsonl
179754,Refuted,42,shared_task_dev.jsonl
173931,Supported,42,shared_task_dev.jsonl
85011,Supported,42,shared_task_dev.jsonl
23962,Supported,42,shared_task_dev.jsonl
194910,Refuted,42,shared_task_dev.jsonl
19766,Refuted,42,shared_task_dev.jsonl
181640,Refuted,42,shared_task_dev.jsonl
178902,Refuted,42,shared_task_dev.jsonl
199815,Supported,42,shared_task_dev.jsonl
124295,Refuted,42,shared_task_dev.jsonl
173929,Supported,42,shared_task_dev.jsonl
47726,Supported,42,shared_task_dev.jsonl
28545,Refuted,42,shared_task_dev.jsonl
45638,Refuted,42,shared_task_dev.jsonl
204437,Supported,42,shared_task_dev.jsonl
198087,Refuted,42,shared_task_dev.jsonl
53165,Supported,42,shared_task_dev.jsonl
154940,Supported,42,shared_task_dev.jsonl
204307,Refuted,42,shared_task_dev.jsonl
214784,Refuted,42,shared_task_dev.jsonl
66535,Refuted,42,shared_task_dev.jsonl
28914,Refuted,42,shared_task_dev.jsonl
194243,Supported,42,shared_task_dev.jsonl
133707,Refuted,42,shared_task_dev.jsonl
70918,Refuted,42,shared_task_dev.jsonl
111893,Refuted,42,shared_task_dev.jsonl
145735,Supported,42,shared_task_dev.jsonl
147831,Refuted,42,shared_task_dev.jsonl
192196,Refuted,42,shared_task_dev.jsonl
126172,Refuted,42,shared_task_dev.jsonl
21588,Supported,42,shared_task_dev.jsonl
101553,Supported,42,shared_task_dev.jsonl
183461,Supported,42,shared_task_dev.jsonl
129578,Refuted,42,shared_task_dev.jsonl
104298,Supported,42,shared_task_dev.jsonl
62877,Refuted,42,shared_task_dev.jsonl
204312,Refuted,42,shared_task_dev.jsonl
185733,Refuted,42,shared_task_dev.jsonl
197363,Supported,42,shared_task_dev.jsonl
113210,Refuted,42,shared_task_dev.jsonl
194442,Refuted,42,shared_task_dev.jsonl
78080,Refuted,42,shared_task_dev.jsonl
93610,Supported,42,shared_task_dev.jsonl
119205,Supported,42,shared_task_dev.jsonl
70099,Refuted,42,shared_task_dev.jsonl
75033,Refuted,42,shared_task_dev.jsonl
196762,Refuted,42,shared_task_dev.jsonl
40748,Supported,42,shared_task_dev.jsonl
36353,Refuted,42,shared_task_dev.jsonl
96969,Refuted,42,shared_task_dev.jsonl
177150,Supported,42,shared_task_dev.jsonl
76611,Refuted,42,shared_task_dev.jsonl
107060,Refuted,42,shared_task_dev.jsonl
72023,Supported,42,shared_task_dev.jsonl
187108,Supported,42,shared_task_dev.jsonl
94603,Refuted,42,shared_task_dev.jsonl
67277,Refuted,42,shared_task_dev.jsonl
227347,Supported,42,shared_task_dev.jsonl
12683,Supported,42,shared_task_dev.jsonl
204572,Refuted,42,shared_task_dev.jsonl
119201,Refuted,42,shared_task_dev.jsonl
217102,Refuted,42,shared_task_dev.jsonl
126936,Refuted,42,shared_task_dev.jsonl
155725,Supported,42,shared_task_dev.jsonl
102038,Supported,42,shared_task_dev.jsonl
72693,Supported,42,shared_task_dev.jsonl
55645,Supported,42,shared_task_dev.jsonl
104847,Supported,42,shared_task_dev.jsonl
103503,Refuted,42,shared_task_dev.jsonl
14375,Supported,42,shared_task_dev.jsonl
90469,Refuted,42,shared_task_dev.jsonl
18823,Refuted,42,shared_task_dev.jsonl
45874,Supported,42,shared_task_dev.jsonl
172766,Refuted,42,shared_task_dev.jsonl
126220,Refuted,42,shared_task_dev.jsonl
